w159,18-04-10, CA, Toronto Star, https://www.thestar.com/news/gta/2018/04/10/canadian-facebook-user-feels-manipulated-amid-cambridge-analytica-scandal.html
w160,18-04-10, GB, Jamestown Sun, http://www.jamestownsun.com/news/government-and-politics/4429994-klobuchar-questions-facebooks-zuckerberg-capitol-hill
w161,18-04-10, IN, The Asian Age, http://www.asianage.com/technology/in-other-news/110418/facebook-launches-bounty-program-for-reports-of-data-misuse-by-app-developers.html
w162,18-05-02, US, The Guardian, https://www.theguardian.com/technology/2018/may/02/eu-tech-firms-privacy-emails-gdpr-data-protection-supervisor
w163,18-05-02, IE, JOE, https://www.joe.ie/tech/company-centre-facebook-data-scandal-shut-624725
w164,18-05-02, MY, The Edge Markets MY, http://www.theedgemarkets.com/article/cambridge-analytica-shuts-operations-after-facebook-scandal
w165,18-05-02, HK, Hong Kong Standard (press release), http://www.thestandard.com.hk/section-news.php?id=195322&sid=11
w166,18-05-02, NG, Daily Post Nigeria, http://dailypost.ng/2018/05/02/facebook-mark-zuckerberg-reveals-plans-add-dating-service/
w167,18-05-02, KE, Daily Nation, https://www.nation.co.ke/news/world/Cambridge-Analytica-announces--ceasing-all-operations-/1068-4541740-fatth/index.html
w168,18-04-26, CA, iPolitics.ca, https://ipolitics.ca/2018/04/26/facebook-releases-first-quarter-earnings-as-data-scandal-unfolds/
w169,18-04-26, IE, Irish Examiner, https://www.irishexaminer.com/breakingnews/technow/canadian-data-firm-spent-2m-dollars-on-facebook-adverts-about-brexit-839424.html
w170,18-04-26, IE, Irish Tech News, https://irishtechnews.ie/facebook-ceo-to-appear-before-european-parliament/
w171,18-04-24, CA, CBC.ca, http://www.cbc.ca/news/canada/edmonton/dna-testing-1.4632272
w172,18-04-24, SG, YourStory.com, https://yourstory.com/2018/04/youtube-community-guidelines-enforcement-report/
w173,18-04-24, GH, Myjoyonline.com, https://www.myjoyonline.com/technology/2018/April-25th/whatsapp-says-users-must-be-16-or-older-to-access-the-app-in-europe.php
w174,18-04-23, IN, BloombergQuint, https://www.bloombergquint.com/technology/2018/04/23/after-cambridge-analytica-facebook-has-a-new-british-foe
w175,18-04-20, SG, Wisden India, https://www.wisdenindia.com/print-run/fair-players/297249
w176,18-04-18, US, New Republic, https://newrepublic.com/article/148025/crisis-pro-trump-journalism
w177,18-04-18, IE, Screen International, https://www.screendaily.com/news/david-puttnam-data-misuse-by-digital-giants-threatens-democracy-itself/5128364.article
